MD(ft);TVD(ft);DTEMP(F)
6554.5;6452.24505209352;337.7266
6555;6452.63737727997;337.7501
6555.5;6453.0296548096;337.7911
6556;6453.4218846767;337.8258
6556.5;6453.81406687559;337.847
6557;6454.20620140056;337.8759
6557.5;6454.59828824593;337.8993
6558;6454.990327406;337.9226
6558.5;6455.38231887511;337.9619
6559;6455.77426264754;337.9817
6559.5;6456.16615871765;338.0285
6560;6456.55800707973;338.0575
6560.5;6456.94980772813;338.0678
6561;6457.34156065718;338.1059
6561.5;6457.7332658612;338.1418
6562;6458.12492333453;338.1589
6562.5;6458.51653307152;338.193
6563;6458.9080950665;338.2354
6563.5;6459.29960931383;338.2659
6564;6459.69107580784;338.2966
6564.5;6460.0824945429;338.3604
6565;6460.47386551336;338.3811
6565.5;6460.86518871357;338.4247
6566;6461.2564641379;338.4589
6566.5;6461.64769178071;338.4919
6567;6462.03887163637;338.5412
6567.5;6462.43000369924;338.5659
6568;6462.82108796371;338.6097
6568.5;6463.21212442415;338.658
6569;6463.60311307494;338.6889
6569.5;6463.99405391046;338.7188
6570;6464.3849469251;338.7253
6570.5;6464.77579211324;338.7607
6571;6465.16658946929;338.7826
6571.5;6465.55733898762;338.8045
6572;6465.94804066266;338.8307
6572.5;6466.33869448878;338.8386
6573;6466.72930046041;338.8581
6573.5;6467.11985857194;338.8694
6574;6467.51036881779;338.8971
6574.5;6467.90083119237;338.9115
6575;6468.2912456901;338.9427
6575.5;6468.6816123054;338.9472
6576;6469.07193103269;338.9785
6576.5;6469.4622018664;339.006
6577;6469.85242480095;339.0188
6577.5;6470.24259983079;339.035
6578;6470.63272695034;339.0585
6578.5;6471.02280615404;339.0826
6579;6471.41283743635;339.091
6579.5;6471.80282079169;339.1358
6580;6472.19275621452;339.1639
6580.5;6472.5826436993;339.1782
6581;6472.97248324047;339.1905
6581.5;6473.36227483249;339.2147
6582;6473.75201846983;339.2322
6582.5;6474.14171414694;339.2498
6583;6474.5313618583;339.2725
6583.5;6474.92096159837;339.3006
6584;6475.31051336163;339.3071
6584.5;6475.70001714255;339.3505
6585;6476.08947293562;339.3539
6585.5;6476.47888073531;339.3871
6586;6476.86824053611;339.4165
6586.5;6477.25755233252;339.4196
6587;6477.64681611901;339.4457
6587.5;6478.03603189009;339.4698
6588;6478.42519964025;339.494
6588.5;6478.814319364;339.5355
6589;6479.20339105585;339.5549
6589.5;6479.59241471029;339.6012
6590;6479.98139032183;339.6279
6590.5;6480.37031788501;339.6468
6591;6480.75919739432;339.665
6591.5;6481.14802884429;339.7058
6592;6481.53681222945;339.7333
6592.5;6481.92554754431;339.7567
6593;6482.31423478341;339.8055
6593.5;6482.70287394129;339.8342
6594;6483.09146501247;339.8518
6594.5;6483.4800079915;339.8947
6595;6483.86850287292;339.9307
6595.5;6484.25694965127;339.9526
6596;6484.6453483211;339.9871
6596.5;6485.03369887697;340.0076
6597;6485.42200131343;340.0464
6597.5;6485.81025562503;340.0854
6598;6486.19846180635;340.1166
6598.5;6486.58661985193;340.1381
6599;6486.97472975635;340.1687
6599.5;6487.36279151419;340.2045
6600;6487.75080512;340.2257
6600.5;6488.13877056838;340.2631
6601;6488.5266878539;340.2839
6601.5;6488.91455697114;340.3112
6602;6489.30237791468;340.3209
6602.5;6489.69015067913;340.3659
6603;6490.07787525907;340.3861
6603.5;6490.46555164911;340.4128
6604;6490.85317984382;340.4393
6604.5;6491.24075983782;340.4824
6605;6491.62829162572;340.5088
6605.5;6492.01577520212;340.5521
6606;6492.40321056163;340.5918
6606.5;6492.79059769888;340.6165
6607;6493.17793660847;340.6458
6607.5;6493.56522728502;340.6774
6608;6493.95246972317;340.7141
6608.5;6494.33966391754;340.7548
6609;6494.72680986276;340.802
6609.5;6495.11390755346;340.8163
6610;6495.50095698429;340.8547
6610.5;6495.88795814987;340.8938
6611;6496.27491104486;340.9368
6611.5;6496.66181566391;340.9778
6612;6497.04867200165;341.0265
6612.5;6497.43548005275;341.0513
6613;6497.82223981186;341.1118
6613.5;6498.20895127363;341.1522
6614;6498.59561443274;341.1934
6614.5;6498.98222928385;341.2225
6615;6499.36879582162;341.2713
6615.5;6499.75531404073;341.3159
6616;6500.14178393585;341.367
6616.5;6500.52820550167;341.4165
6617;6500.91457873285;341.4556
6617.5;6501.3009036241;341.4913
6618;6501.68718017009;341.5558
6618.5;6502.07340836553;341.5936
6619;6502.45958820509;341.6287
6619.5;6502.84571968348;341.673
6620;6503.2318027954;341.714
6620.5;6503.61783753555;341.7661
6621;6504.00382389865;341.7966
6621.5;6504.3897618794;341.8351
6622;6504.77565147252;341.856
6622.5;6505.16149267271;341.869
6623;6505.5472854747;341.8992
6623.5;6505.93302987322;341.9204
6624;6506.318725863;341.9413
6624.5;6506.70437343875;341.9451
6625;6507.08997259522;341.9842
6625.5;6507.47552332713;342.0165
6626;6507.86102562924;342.0363
6626.5;6508.24647949627;342.074
6627;6508.63188492298;342.0746
6627.5;6509.01724190412;342.1164
6628;6509.40255043444;342.1443
6628.5;6509.78781050869;342.1717
6629;6510.17302212162;342.2057
6629.5;6510.55818526802;342.2329
6630;6510.94329994263;342.2381
6630.5;6511.32836614022;342.2928
6631;6511.71338385558;342.3058
6631.5;6512.09835308346;342.3358
6632;6512.48327381866;342.3669
6632.5;6512.86814605594;342.4113
6633;6513.2529697901;342.4302
6633.5;6513.63774501592;342.4597
6634;6514.02247172819;342.5103
6634.5;6514.40714992171;342.5396
6635;6514.79177959128;342.5537
6635.5;6515.17636073169;342.5936
6636;6515.56089333774;342.6197
6636.5;6515.94537740425;342.6411
6637;6516.32981292603;342.6665
6637.5;6516.71419989788;342.6978
6638;6517.09853831462;342.7414
6638.5;6517.48282817109;342.7525
6639;6517.86706946208;342.8
6639.5;6518.25126218244;342.828
6640;6518.63540632699;342.8514
6640.5;6519.01950189057;342.8814
6641;6519.403548868;342.9101
6641.5;6519.78754725414;342.9465
6642;6520.17149704382;342.9804
6642.5;6520.55539823189;343.0227
6643;6520.93925081319;343.0689
6643.5;6521.32305478258;343.0885
6644;6521.70681013492;343.1295
6644.5;6522.09051686506;343.1718
6645;6522.47417496786;343.2168
6645.5;6522.8577844382;343.2545
6646;6523.24134527093;343.2903
6646.5;6523.62485746093;343.3418
6647;6524.00832100308;343.37
6647.5;6524.39173589224;343.4134
6648;6524.77510212331;343.4505
6648.5;6525.15841969118;343.4837
6649;6525.54168859071;343.5365
6649.5;6525.92490881681;343.5677
6650;6526.30808036438;343.6055
6650.5;6526.6912032283;343.642
6651;6527.07427740348;343.6895
6651.5;6527.45730288483;343.7324
6652;6527.84027966725;343.7762
6652.5;6528.22320774565;343.8068
6653;6528.60608711495;343.8387
6653.5;6528.98891777005;343.8947
6654;6529.37169970589;343.939
6654.5;6529.75443291739;343.9709
6655;6530.13711739948;344.0041
6655.5;6530.51975314708;344.0287
6656;6530.90234015512;344.0745
6656.5;6531.28487841855;344.1011
6657;6531.6673679323;344.1331
6657.5;6532.04980869133;344.1637
6658;6532.43220069056;344.1643
6658.5;6532.81454392496;344.2081
6659;6533.19683838948;344.2444
6659.5;6533.57908407907;344.2568
6660;6533.96128098869;344.2959
6660.5;6534.34342911331;344.3018
6661;6534.72552844789;344.3167
6661.5;6535.10757898741;344.3623
6662;6535.48958072682;344.3701
6662.5;6535.87153366113;344.4027
6663;6536.25343778528;344.4268
6663.5;6536.63529309428;344.4561
6664;6537.01709958311;344.4796
6664.5;6537.39885724676;344.5115
6665;6537.78056608022;344.5371
6665.5;6538.16222607848;344.5603
6666;6538.54383723654;344.5851
6666.5;6538.92539954941;344.5968
6667;6539.3069130121;344.632
6667.5;6539.68837761961;344.6522
6668;6540.06979336695;344.6574
6668.5;6540.45116024914;344.6925
6669;6540.8324782612;344.7141
6669.5;6541.21374739815;344.7401
6670;6541.594967655;344.7505
6670.5;6541.97613902681;344.7942
6671;6542.35726150859;344.828
6671.5;6542.73833509539;344.8332
6672;6543.11935978223;344.8743
6672.5;6543.50033556416;344.8997
6673;6543.88126243623;344.9338
6673.5;6544.26214039349;344.9713
6674;6544.64296943098;344.9961
6674.5;6545.02374954376;345.0215
6675;6545.4044807269;345.0717
6675.5;6545.78516297544;345.1153
6676;6546.16579628447;345.1518
6676.5;6546.54638064903;345.1709
6677;6546.92691606421;345.2117
6677.5;6547.30740252509;345.2534
6678;6547.68784002673;345.2788
6678.5;6548.06822856423;345.3036
6679;6548.44856813266;345.3335
6679.5;6548.82885872711;345.37
6680;6549.20910034268;345.3922
6680.5;6549.58929297447;345.3951
6681;6549.96943661755;345.4214
6681.5;6550.34953126705;345.4391
6682;6550.72957691806;345.454
6682.5;6551.1095735657;345.4579
6683;6551.48952120507;345.4762
6683.5;6551.86941983129;345.4794
6684;6552.24926943947;345.5087
6684.5;6552.62907002474;345.5151
6685;6553.00882158223;345.525
6685.5;6553.38852410705;345.5394
6686;6553.76817759435;345.5576
6686.5;6554.14778203925;345.5628
6687;6554.52733743689;345.5687
6687.5;6554.90684378243;345.5811
6688;6555.28630107099;345.6201
6688.5;6555.66570929773;345.633
6689;6556.0450684578;345.6534
6689.5;6556.42437854635;345.6455
6690;6556.80363955855;345.6807
6690.5;6557.18285148955;345.7055
6691;6557.56201433451;345.7192
6691.5;6557.94112808861;345.7361
6692;6558.32019274702;345.7524
6692.5;6558.69920830491;345.7622
6693;6559.07817475746;345.7687
6693.5;6559.45709209985;345.7986
6694;6559.83596032726;345.8234
6694.5;6560.21477943489;345.8495
6695;6560.59354941792;345.8658
6695.5;6560.97227027156;345.884
6696;6561.35094199099;345.8892
6696.5;6561.72956457142;345.9146
6697;6562.10813800805;345.9413
6697.5;6562.48666229609;345.9613
6698;6562.86513743076;345.9674
6698.5;6563.24356340726;345.9778
6699;6563.62194022082;346.0117
6699.5;6564.00026786666;346.0182
6700;6564.37854634;346.0469
6700.5;6564.75677563607;346.0619
6701;6565.1349557501;346.0814
6701.5;6565.51308667733;346.0827
6702;6565.891168413;346.1004
6702.5;6566.26920095234;346.1225
6703;6566.6471842906;346.1381
6703.5;6567.02511842303;346.1589
6704;6567.40300334488;346.1746
6704.5;6567.78083905141;346.1791
6705;6568.15862553788;346.2143
6705.5;6568.53636279954;346.2
6706;6568.91405083166;346.2248
6706.5;6569.29168962951;346.2573
6707;6569.66927918837;346.2658
6707.5;6570.0468195035;346.2788
6708;6570.42431057019;346.2925
6708.5;6570.80175238372;346.3036
6709;6571.17914493937;346.3201
6709.5;6571.55648823243;346.3257
6710;6571.9337822582;346.3401
6710.5;6572.31102701197;346.3654
6711;6572.68822248903;346.3805
6711.5;6573.0653686847;346.4137
6712;6573.44246559427;346.4117
6712.5;6573.81951321306;346.428
6713;6574.19651153637;346.4495
6713.5;6574.57346055953;346.4697
6714;6574.95036027785;346.4926
6714.5;6575.32721068666;346.4984
6715;6575.70401178127;346.5192
6715.5;6576.08076355703;346.5427
6716;6576.45746600926;346.5446
6716.5;6576.8341191333;346.5694
6717;6577.21072292449;346.5876
6717.5;6577.58727737817;346.6235
6718;6577.96378248968;346.6216
6718.5;6578.34023825439;346.6372
6719;6578.71664466763;346.6439
6719.5;6579.09300172477;346.6697
6720;6579.46930942116;346.6919
6720.5;6579.84556775218;346.7121
6721;6580.22177671317;346.7245
6721.5;6580.59793629953;346.7427
6722;6580.97404650661;346.7616
6722.5;6581.3501073298;346.7733
6723;6581.72611876448;346.8035
6723.5;6582.10208080602;346.8255
6724;6582.47799344983;346.8365
6724.5;6582.85385669128;346.8424
6725;6583.22967052576;346.8672
6725.5;6583.60543494869;346.8958
6726;6583.98114995546;346.8952
6726.5;6584.35681554146;346.9089
6727;6584.73243170212;346.9183
6727.5;6585.10799843284;346.9499
6728;6585.48351572903;346.9571
6728.5;6585.85898358611;346.9656
6729;6586.23440199951;347.002
6729.5;6586.60977096464;347.0027
6730;6586.98509047694;347.0262
6730.5;6587.36036053184;347.0594
6731;6587.73558112476;347.0696
6731.5;6588.11075225116;347.0718
6732;6588.48587390646;347.0939
6732.5;6588.86094608613;347.1292
6733;6589.23596878559;347.1292
6733.5;6589.61094200031;347.1506
6734;6589.98586572575;347.1917
6734.5;6590.36073995735;347.1832
6735;6590.73556469059;347.2232
6735.5;6591.11033992092;347.2289
6736;6591.48506564381;347.2243
6736.5;6591.85974185475;347.2562
6737;6592.2343685492;347.2693
6737.5;6592.60894572264;347.277
6738;6592.98347337056;347.2992
6738.5;6593.35795148844;347.309
6739;6593.73238007176;347.3155
6739.5;6594.10675911604;347.3418
6740;6594.48108861675;347.3448
6740.5;6594.8553685694;347.3578
6741;6595.2295989695;347.3813
6741.5;6595.60377981255;347.3872
6742;6595.97791109405;347.4028
6742.5;6596.35199280953;347.4165
6743;6596.7260249545;347.423
6743.5;6597.10000752447;347.4471
6744;6597.47394051498;347.4595
6744.5;6597.84782392156;347.4771
6745;6598.22165773972;347.4843
6745.5;6598.59544196501;347.5125
6746;6598.96917659297;347.5221
6746.5;6599.34286161912;347.5338
6747;6599.71649703903;347.5524
6747.5;6600.09008284824;347.5775
6748;6600.46361904229;347.5723
6748.5;6600.83710561674;347.614
6749;6601.21054256716;347.6166
6749.5;6601.5839298891;347.6296
6750;6601.95726757813;347.6607
6750.5;6602.33055562981;347.6694
6751;6602.70379403972;347.6805
6751.5;6603.07698280344;347.6987
6752;6603.45012191654;347.7274
6752.5;6603.8232113746;347.7508
6753;6604.19625117322;347.7554
6753.5;6604.56924130798;347.789
6754;6604.94218177447;347.8101
6754.5;6605.31507256829;347.8238
6755;6605.68791368504;347.842
6755.5;6606.06070512032;347.8805
6756;6606.43344686974;347.8929
6756.5;6606.80613892891;347.9033
6757;6607.17878129344;347.9259
6757.5;6607.55137395895;347.9646
6758;6607.92391692107;347.9887
6758.5;6608.2964101754;347.9933
6759;6608.66885371759;348.0371
6759.5;6609.04124754326;348.0539
6760;6609.41359164805;348.0812
6760.5;6609.7858860276;348.1125
6761;6610.15813067754;348.0987
6761.5;6610.53032559352;348.1438
6762;6610.90247077119;348.166
6762.5;6611.2745662062;348.1751
6763;6611.6466118942;348.2097
6763.5;6612.01860783087;348.2416
6764;6612.39055401185;348.2493
6764.5;6612.76245043281;348.2807
6765;6613.13429708942;348.3198
6765.5;6613.50609397736;348.3371
6766;6613.8778410923;348.3635
6766.5;6614.24953842992;348.4019
6767;6614.6211859859;348.4198
6767.5;6614.99278375593;348.4456
6768;6615.3643317357;348.4697
6768.5;6615.73582992091;348.5049
6769;6616.10727830724;348.5161
6769.5;6616.47867689041;348.5349
6770;6616.85002566611;348.5551
6770.5;6617.22132463006;348.5754
6771;6617.59257377796;348.574
6771.5;6617.96377310553;348.6059
6772;6618.33492260848;348.619
6772.5;6618.70602228254;348.6371
6773;6619.07707212343;348.6463
6773.5;6619.44807212688;348.6704
6774;6619.81902228863;348.6781
6774.5;6620.1899226044;348.7089
6775;6620.56077306994;348.7167
6775.5;6620.931573681;348.7391
6776;6621.3023244333;348.7578
6776.5;6621.67302532261;348.7552
6777;6622.04367634469;348.7819
6777.5;6622.41427749527;348.7897
6778;6622.78482877013;348.7995
6778.5;6623.15533016503;348.8197
6779;6623.52578167573;348.835
6779.5;6623.89618329801;348.8699
6780;6624.26653502764;348.8745
6780.5;6624.6368368604;348.8897
6781;6625.00708879207;348.9149
6781.5;6625.37729081842;348.9351
6782;6625.74744293527;348.9519
6782.5;6626.11754513838;348.9774
6783;6626.48759742356;348.982
6783.5;6626.8575997866;348.9952
6784;6627.22755222332;349.0329
6784.5;6627.59745472951;349.0342
6785;6627.96730730098;349.0694
6785.5;6628.33710993355;349.07
6786;6628.70686262304;349.0889
6786.5;6629.07656536525;349.1104
6787;6629.44621815602;349.123
6787.5;6629.81582099117;349.1365
6788;6630.18537386653;349.1502
6788.5;6630.55487677795;349.1589
6789;6630.92432972124;349.1821
6789.5;6631.29373269227;349.2023
6790;6631.66308568686;349.2091
6790.5;6632.03238870086;349.2415
6791;6632.40164173014;349.2389
6791.5;6632.77084477054;349.2593
6792;6633.13999781792;349.2832
6792.5;6633.50910086815;349.2917
6793;6633.87815391709;349.2884
6793.5;6634.24715696061;349.3164
6794;6634.61610999458;349.3236
6794.5;6634.98501301487;349.3426
6795;6635.35386601738;349.3588
6795.5;6635.72266899798;349.3712
6796;6636.09142195256;349.3774
6796.5;6636.460124877;349.3868
6797;6636.82877776721;349.3966
6797.5;6637.19738061908;349.4333
6798;6637.56593342851;349.4468
6798.5;6637.93443619141;349.4514
6799;6638.30288890369;349.4858
6799.5;6638.67129156124;349.4872
6800;6639.03964416;349.5074
6800.5;6639.40794669588;349.5268
6801;6639.7761991648;349.5374
6801.5;6640.1444015627;349.5446
6802;6640.51255388549;349.5537
6802.5;6640.88065612911;349.5856
6803;6641.2487082895;349.585
6803.5;6641.61671036259;349.5961
6804;6641.98466234434;349.6135
6804.5;6642.35256423069;349.6346
6805;6642.72041601758;349.6346
6805.5;6643.08821770098;349.6461
6806;6643.45596927684;349.675
6806.5;6643.82367074113;349.6913
6807;6644.19132208981;349.6882
6807.5;6644.55892331884;349.7063
6808;6644.9264744242;349.7128
6808.5;6645.29397540187;349.7345
6809;6645.66142624782;349.763
6809.5;6646.02882695804;349.7701
6810;6646.39617752851;349.7741
6810.5;6646.76347795523;349.8001
6811;6647.13072823418;349.8021
6811.5;6647.49792836137;349.8217
6812;6647.86507833279;349.8337
6812.5;6648.23217814446;349.8568
6813;6648.59922779237;349.864
6813.5;6648.96622727254;349.8742
6814;6649.33317658099;349.8895
6814.5;6649.70007571373;349.9142
6815;6650.06692466678;349.929
6815.5;6650.43372343618;349.924
6816;6650.80047201794;349.954
6816.5;6651.16717040811;349.9798
6817;6651.53381860272;349.9729
6817.5;6651.90041659781;349.997
6818;6652.26696438942;350.0068
6818.5;6652.63346197361;350.014
6819;6652.99990934642;350.0349
6819.5;6653.3663065039;350.0479
6820;6653.73265344212;350.0511
6820.5;6654.09895015713;350.0681
6821;6654.46519664501;350.0811
6821.5;6654.83139290182;350.1075
6822;6655.19753892363;350.1033
6822.5;6655.56363470652;350.13
6823;6655.92968024656;350.1435
6823.5;6656.29567553985;350.1437
6824;6656.66162058247;350.1809
6824.5;6657.02751537051;350.1809
6825;6657.39335990006;350.2045
6825.5;6657.75915416722;350.2292
6826;6658.12489816809;350.2233
6826.5;6658.49059189879;350.2496
6827;6658.8562353554;350.2643
